date,open,high,low,close,volume,Name
2017-07-03,153.44000244140625,153.8699951171875,152.47999572753906,152.5,1100700.0,MCD
2017-07-05,152.82000732421875,153.57000732421875,151.99000549316406,153.07000732421875,2497300.0,MCD
2017-07-06,152.6999969482422,153.4600067138672,152.3300018310547,153.08999633789062,2019800.0,MCD
2017-07-07,153.3699951171875,156.55999755859375,153.14999389648438,156.27000427246094,4117800.0,MCD
2017-07-10,156.27999877929688,156.52999877929688,155.16000366210938,155.52000427246094,2402200.0,MCD
2017-07-11,155.08999633789062,155.8800048828125,154.00999450683594,154.91000366210938,2008800.0,MCD
2017-07-12,155.41000366210938,156.75,155.27000427246094,156.5800018310547,2094900.0,MCD
2017-07-13,156.49000549316406,156.5399932861328,154.33999633789062,155.0399932861328,3169700.0,MCD
2017-07-14,154.99000549316406,155.5,154.72999572753906,155.27999877929688,2440200.0,MCD
2017-07-17,155.42999267578125,155.44000244140625,154.6999969482422,155.25999450683594,2408700.0,MCD
2017-07-18,155.0,155.27000427246094,153.3699951171875,153.9600067138672,3890300.0,MCD
2017-07-19,154.1300048828125,154.4600067138672,153.47999572753906,153.88999938964844,3072200.0,MCD
2017-07-20,154.02999877929688,155.22000122070312,153.5500030517578,154.2100067138672,2240200.0,MCD
2017-07-21,154.05999755859375,154.6999969482422,153.2899932861328,153.9199981689453,3522400.0,MCD
2017-07-24,154.0,154.22000122070312,151.77000427246094,151.85000610351562,5307400.0,MCD
2017-07-25,157.75,159.97999572753906,156.5399932861328,159.07000732421875,9511400.0,MCD
2017-07-26,158.75999450683594,159.0,155.67999267578125,156.50999450683594,4679000.0,MCD
2017-07-27,156.4199981689453,157.42999267578125,155.5399932861328,156.9499969482422,4624100.0,MCD
2017-07-28,156.36000061035156,156.66000366210938,155.07000732421875,155.85000610351562,3964500.0,MCD
2017-07-31,155.9199981689453,156.4199981689453,154.85000610351562,155.13999938964844,4272400.0,MCD
2017-08-01,154.97999572753906,155.89999389648438,153.7100067138672,154.0399932861328,4185100.0,MCD
2017-08-02,153.75999450683594,156.64999389648438,153.7100067138672,156.58999633789062,3326000.0,MCD
2017-08-03,156.55999755859375,156.77000427246094,154.41000366210938,154.72000122070312,3666100.0,MCD
2017-08-04,154.61000061035156,154.82000732421875,153.22999572753906,153.82000732421875,4435400.0,MCD
2017-08-07,154.13999938964844,155.38999938964844,154.0,154.97000122070312,3252100.0,MCD
2017-08-08,154.6699981689453,155.25,154.10000610351562,154.9199981689453,4234300.0,MCD
2017-08-09,155.3000030517578,155.67999267578125,154.35000610351562,154.9199981689453,3006500.0,MCD
2017-08-10,154.3300018310547,157.1999969482422,154.25,156.6199951171875,3874500.0,MCD
2017-08-11,156.8800048828125,158.39999389648438,156.6300048828125,157.3000030517578,2925000.0,MCD
2017-08-14,157.4499969482422,157.89999389648438,156.4600067138672,157.25999450683594,2809100.0,MCD
2017-08-15,157.83999633789062,158.5800018310547,157.33999633789062,157.6199951171875,2160100.0,MCD
2017-08-16,157.88999938964844,159.3800048828125,157.60000610351562,158.89999389648438,2921800.0,MCD
2017-08-17,158.75,159.52999877929688,157.80999755859375,157.88999938964844,3071600.0,MCD
2017-08-18,157.99000549316406,158.27999877929688,157.02000427246094,157.75999450683594,2595700.0,MCD
2017-08-21,158.1699981689453,158.63999938964844,157.5399932861328,158.36000061035156,2195100.0,MCD
2017-08-22,158.5,159.94000244140625,158.38999938964844,159.63999938964844,2122600.0,MCD
2017-08-23,159.3000030517578,159.3699951171875,158.3800048828125,158.80999755859375,2190700.0,MCD
2017-08-24,159.11000061035156,159.67999267578125,158.3300018310547,158.41000366210938,1634800.0,MCD
2017-08-25,158.88999938964844,159.33999633789062,158.52999877929688,158.82000732421875,2019600.0,MCD
2017-08-28,159.0399932861328,159.9600067138672,158.66000366210938,159.6699981689453,2027300.0,MCD
2017-08-29,159.1999969482422,159.75999450683594,158.72999572753906,159.3800048828125,3283400.0,MCD
2017-08-30,158.39999389648438,159.63999938964844,158.32000732421875,159.52999877929688,2236500.0,MCD
2017-08-31,159.77000427246094,160.0,159.35000610351562,159.97000122070312,2717000.0,MCD
2017-09-01,159.8699951171875,160.1999969482422,159.5,159.80999755859375,1878300.0,MCD
