date,open,high,low,close,volume,Name
2017-07-03,687.5823974609375,690.8018798828125,679.0631713867188,684.0409545898438,4243619.0,RELIANCE.NS
2017-07-04,688.4739379882812,706.8497924804688,687.9786376953125,704.2989501953125,8683942.0,RELIANCE.NS
2017-07-05,708.0137329101562,716.92919921875,705.3143310546875,714.5517578125,12556953.0,RELIANCE.NS
2017-07-06,717.54833984375,718.1922607421875,712.2485961914062,714.5022583007812,6271927.0,RELIANCE.NS
2017-07-07,714.72509765625,741.8430786132812,713.2391967773438,738.5740356445312,16542604.0,RELIANCE.NS
2017-07-10,740.530517578125,743.4032592773438,737.5586547851562,739.4160766601562,1617344.0,RELIANCE.NS
2017-07-11,743.4528198242188,745.1368408203125,736.5185546875,740.1590576171875,9689441.0,RELIANCE.NS
2017-07-12,742.6603393554688,755.3401489257812,741.71923828125,748.4553833007812,7893715.0,RELIANCE.NS
2017-07-13,747.2914428710938,755.3401489257812,746.0036010742188,753.9037475585938,10619232.0,RELIANCE.NS
2017-07-14,752.8635864257812,760.7885131835938,750.6594848632812,759.674072265625,9474992.0,RELIANCE.NS
2017-07-17,761.2838134765625,772.4776611328125,761.2838134765625,768.5895385742188,8652868.0,RELIANCE.NS
2017-07-18,766.1377563476562,768.6143188476562,748.4058837890625,752.8140869140625,9063934.0,RELIANCE.NS
2017-07-19,749.1983642578125,761.7791137695312,749.1983642578125,759.27783203125,5441174.0,RELIANCE.NS
2017-07-20,762.6458740234375,767.7227783203125,754.6962280273438,757.2717895507812,6288420.0,RELIANCE.NS
2017-07-21,767.7227783203125,788.376953125,765.221435546875,785.0584106445312,44831188.0,RELIANCE.NS
2017-07-24,792.4879760742188,804.8211059570312,785.0584106445312,800.0413818359375,20042658.0,RELIANCE.NS
2017-07-25,804.7220458984375,804.8458862304688,791.2992553710938,793.5529174804688,9259100.0,RELIANCE.NS
2017-07-26,794.5682983398438,807.297607421875,793.0328369140625,803.7561645507812,10131916.0,RELIANCE.NS
2017-07-27,806.3565673828125,808.090087890625,786.7177124023438,789.9124145507812,8495918.0,RELIANCE.NS
2017-07-28,788.1541137695312,795.43505859375,781.59130859375,789.7390747070312,6614152.0,RELIANCE.NS
2017-07-31,793.453857421875,801.7997436523438,790.5067749023438,800.0166625976562,7645862.0,RELIANCE.NS
2017-08-01,803.7561645507812,803.7561645507812,788.2778930664062,794.2711181640625,5681949.0,RELIANCE.NS
2017-08-02,797.4410400390625,810.17041015625,796.5,806.950927734375,9592846.0,RELIANCE.NS
2017-08-03,805.7869262695312,824.63330078125,800.9329833984375,817.3027954101562,9094953.0,RELIANCE.NS
2017-08-04,823.6921997070312,823.6921997070312,799.9671020507812,803.458984375,8574605.0,RELIANCE.NS
2017-08-07,808.1396484375,808.1396484375,798.7041015625,800.5862426757812,4401364.0,RELIANCE.NS
2017-08-08,801.4035034179688,802.9141845703125,785.949951171875,793.7510375976562,5058636.0,RELIANCE.NS
2017-08-09,793.23095703125,802.3941040039062,785.0584106445312,791.8936157226562,4816513.0,RELIANCE.NS
2017-08-10,789.045654296875,795.7817993164062,781.5665283203125,784.7365112304688,4701836.0,RELIANCE.NS
2017-08-11,768.1932983398438,782.5819091796875,759.3025512695312,765.8653564453125,7843781.0,RELIANCE.NS
2017-08-14,773.1710815429688,784.810791015625,773.1710815429688,779.1395263671875,6202842.0,RELIANCE.NS
2017-08-16,778.6194458007812,780.6007080078125,767.8218383789062,775.6971435546875,6265622.0,RELIANCE.NS
2017-08-17,777.133544921875,791.3240356445312,773.2454223632812,776.1924438476562,7304951.0,RELIANCE.NS
2017-08-18,774.6570434570312,781.4922485351562,769.282958984375,780.3035278320312,3662412.0,RELIANCE.NS
2017-08-21,781.0960083007812,784.637451171875,772.7996215820312,774.8551635742188,3495195.0,RELIANCE.NS
2017-08-22,778.6194458007812,782.5323486328125,770.7193603515625,772.7005615234375,4399773.0,RELIANCE.NS
2017-08-23,775.0780639648438,785.826171875,769.282958984375,783.5972900390625,3839702.0,RELIANCE.NS
2017-08-24,787.5349731445312,789.0703735351562,774.9046630859375,776.6630249023438,5839979.0,RELIANCE.NS
2017-08-28,782.1113891601562,783.5477294921875,773.2701416015625,775.9200439453125,5684028.0,RELIANCE.NS
2017-08-29,773.5921020507812,776.3905639648438,757.816650390625,758.8815307617188,6998558.0,RELIANCE.NS
2017-08-30,766.50927734375,777.0344848632812,763.3888549804688,774.70654296875,4769560.0,RELIANCE.NS
2017-08-31,780.1054077148438,791.2249755859375,779.6100463867188,789.7638549804688,11585780.0,RELIANCE.NS
2017-09-01,792.4136962890625,800.7100830078125,791.99267578125,797.4906005859375,7121827.0,RELIANCE.NS
2017-09-04,800.1652221679688,810.393310546875,790.4324951171875,799.100341796875,9950182.0,RELIANCE.NS
2017-09-05,807.34716796875,809.7493896484375,802.9141845703125,808.6349487304688,11637538.0,RELIANCE.NS
2017-09-06,805.5640869140625,818.4915161132812,803.7809448242188,814.974853515625,22496263.0,RELIANCE.NS
2017-09-07,815.2720336914062,824.682861328125,807.34716796875,810.4180297851562,7478761.0,RELIANCE.NS
2017-09-08,812.3002319335938,815.5197143554688,804.474365234375,809.2293090820312,6114140.0,RELIANCE.NS
2017-09-11,813.5880126953125,819.0858764648438,808.8826293945312,810.2199096679688,5856706.0,RELIANCE.NS
2017-09-12,815.0243530273438,817.2532348632812,809.328369140625,816.0150146484375,2999837.0,RELIANCE.NS
2017-09-13,816.2626342773438,851.8255615234375,814.2814331054688,841.0278930664062,13557530.0,RELIANCE.NS
2017-09-14,847.7640380859375,853.4105224609375,834.0936279296875,835.92626953125,5476914.0,RELIANCE.NS
