date,open,high,low,close,volume,Name
2017-07-03,13600.0,13600.0,13200.0,13400.0,1600.0,PPE
2017-07-05,3.250999927520752,3.250999927520752,3.250999927520752,3.250999927520752,0.0,PPE
2017-07-06,3.111999988555908,3.111999988555908,3.111999988555908,3.111999988555908,0.0,PPE
2017-07-07,3.0739998817443848,3.0739998817443848,3.0739998817443848,3.0739998817443848,0.0,PPE
2017-07-10,13300.0,13300.0,13300.0,13300.0,100.0,PPE
2017-07-11,3.062000036239624,3.062000036239624,3.062000036239624,3.062000036239624,0.0,PPE
2017-07-12,3.078000068664551,3.078000068664551,3.078000068664551,3.078000068664551,0.0,PPE
2017-07-13,0.4300000071525574,0.4300000071525574,0.4300000071525574,0.4300000071525574,0.0,PPE
2017-07-14,13500.0,13500.0,13500.0,13500.0,100.0,PPE
2017-07-17,3.127000093460083,3.127000093460083,3.127000093460083,3.127000093460083,0.0,PPE
2017-07-18,2.9749999046325684,2.9749999046325684,2.9749999046325684,2.9749999046325684,0.0,PPE
2017-07-19,0.41999998688697815,0.41999998688697815,0.41999998688697815,0.41999998688697815,25000.0,PPE
2017-07-20,3.1989998817443848,3.1989998817443848,3.1989998817443848,3.1989998817443848,0.0,PPE
2017-07-21,13600.0,13600.0,13500.0,13500.0,200.0,PPE
2017-07-24,13500.0,13500.0,13300.0,13500.0,900.0,PPE
2017-07-25,13600.0,13600.0,13500.0,13500.0,400.0,PPE
2017-07-26,13600.0,13600.0,13500.0,13500.0,200.0,PPE
2017-07-27,3.078000068664551,3.2230000495910645,3.078000068664551,3.203000068664551,0.0,PPE
2017-07-28,3.1589999198913574,3.1589999198913574,3.1589999198913574,3.1589999198913574,0.0,PPE
2017-07-31,3.2699999809265137,3.2699999809265137,3.2699999809265137,3.2699999809265137,0.0,PPE
2017-08-01,13300.0,13300.0,13200.0,13200.0,200.0,PPE
2017-08-02,2.936000108718872,2.936000108718872,2.936000108718872,2.936000108718872,0.0,PPE
2017-08-03,13300.0,13300.0,13300.0,13300.0,100.0,PPE
2017-08-04,2.6610000133514404,2.6610000133514404,2.6610000133514404,2.6610000133514404,0.0,PPE
2017-08-07,2.6519999504089355,2.6519999504089355,2.6519999504089355,2.6519999504089355,0.0,PPE
2017-08-08,2.6449999809265137,2.6449999809265137,2.6449999809265137,2.6449999809265137,0.0,PPE
2017-08-09,2.621999979019165,2.621999979019165,2.621999979019165,2.621999979019165,0.0,PPE
2017-08-10,13500.0,13500.0,13300.0,13500.0,1200.0,PPE
2017-08-11,2.5199999809265137,2.5199999809265137,2.5199999809265137,2.5199999809265137,0.0,PPE
2017-08-14,13500.0,13700.0,13500.0,13500.0,2000.0,PPE
2017-08-15,2.566999912261963,2.566999912261963,2.566999912261963,2.566999912261963,0.0,PPE
2017-08-16,13500.0,13500.0,13400.0,13500.0,700.0,PPE
